trade_index,symbol,entry_date,exit_date,entry_sig_date,exit_sig_date,position,period,entry_index,exit_index,return,industry,stock_id,trade_price@entry_date,trade_price@exit_date,adj_close@entry_date,pct_change@entry_date,pct_change@exit_date,turnover@entry_date,turnover@exit_date,volume@entry_date,volume@exit_date,類別@entry_sig_date,類別@exit_sig_date,mae,gmfe,bmfe,mdd,pdays
564,5203 訊連,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,0.052097930799463565,資訊服務業,5203 訊連,97.8,103.5,245.54166315758613,-0.0316831683168316,0.04863221884498481,64831033.199999996,345156457.5,662894.0,3334845.0,0,0,-0.0014250000000000096,0.08740529141104325,0.0,-0.07323943661971821,5.0
565,5533 皇鼎,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,-0.0031274203159151748,建材營造,5533 皇鼎,18.3,18.35,62.092728690948164,0.0,-0.0027173913043476716,6192042.9,4124676.3000000003,338363.0,224778.0,0,0,-0.006881693989071125,0.004031693989070995,0.0,-0.006881693989071125,3.0
566,6005 群益證,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,0.05478617549668874,金融保險業,6005 群益證,15.1,15.95,41.27110262295936,0.006666666666666599,0.0,136114072.7,128939895.69999999,9014177.0,8084006.0,0,0,-0.0014250000000000096,0.05478617549668874,0.0,-0.0014250000000000096,5.0
567,6016 康和證,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,0.013398040572580427,金融業,6016 康和證,15.5,15.8,26.535710995091463,-0.003215434083601365,-0.015576323987539054,75005864.0,141007084.20000002,4839088.0,8924499.0,0,0,-0.0014250000000000096,0.04367193548387083,0.0,-0.024691358024691468,5.0
568,6147 頎邦,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,0.046757164404223284,半導體業,6147 頎邦,66.3,69.4,161.27406330582164,-0.0059970014992503096,0.0,125692004.1,445140552.6,1895807.0,6414129.0,0,0,-0.00301659125188547,0.046757164404223284,0.0,-0.00301659125188547,4.0
569,6202 盛群,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,-0.021377386650390684,半導體業,6202 盛群,70.4,69.3,230.77135062346937,-0.018131101813110173,-0.007163323782234943,87220953.60000001,58489269.3,1238934.0,844001.0,0,0,-0.02695674715909102,0.0,0.0,-0.02695674715909102,0.0
570,6239 力成,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,-0.0045045045045044585,半導體業,6239 力成,111.0,110.5,429.4146918150632,-0.004484304932735439,-0.008968609865470767,870827856.0,1077479201.5,7845296.0,9750943.0,0,0,-0.009009009009008917,0.0045045045045044585,0.0,-0.009009009009008917,2.0
571,6283 淳安,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,0.050965237374999806,其他電子業,6283 淳安,31.5,33.3,22.7720357881556,0.0015898251192367763,-0.004484304932735661,8371251.0,19048232.7,265754.0,572019.0,0,0,-0.0014250000000000096,0.06673170634920633,0.0,-0.010401188707281017,5.0
572,6550 北極星藥業-KY,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,-0.028489623888097948,生技醫療業,6550 北極星藥業-KY,87.8,85.8,87.8,0.008036739380022917,0.0035087719298245723,262445087.2,139662580.2,2989124.0,1627769.0,0,0,-0.027583570615034136,0.005398974943052526,0.005398974943052526,-0.0328054298642535,1.0
573,8112 至上,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,-0.01096293384783753,電子通路業,8112 至上,48.55,48.3,141.96312693670097,0.0030991735537191367,-0.015290519877675823,198581928.79999998,261475769.1,4090256.0,5413577.0,0,0,-0.00656699279093742,0.025313362512873194,0.025313362512873194,-0.031093279839518706,4.0
574,8213 志超,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,-0.020316027088036148,電子零組件業,8213 志超,44.3,43.4,119.85970422648843,0.0278422273781902,-0.03124999999999989,97054832.19999999,85095899.0,2190854.0,1960735.0,0,0,-0.020316027088036148,0.014672686230248422,0.014672686230248422,-0.034482758620689835,4.0
575,8932 智通*,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,0.005716262667151639,其他,8932 智通*,68.8,69.6,71.88059701492536,0.002915451895043608,0.0043290043290042934,72345539.2,36144463.199999996,1051534.0,519317.0,0,0,-0.004327834302325528,0.02324909156976762,0.02324909156976762,-0.026950354609929228,4.0
576,9103 美德醫療-DR,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,-0.005843694375000097,存託憑證,9103 美德醫療-DR,6.06,6.06,28.666979076897725,-0.016233766233766267,-0.006557377049180357,2443646.52,1966942.68,403242.0,324578.0,0,0,-0.008016254125412514,0.006814067656765843,0.0,-0.008183306055646766,3.0
577,9951 皇田,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,-0.003358303610937474,電機機械,9951 皇田,80.0,80.2,172.65032079184186,-0.01599015990159902,-0.008652657601977753,53936320.0,33959005.800000004,674204.0,423429.0,0,0,-0.007666093749999936,0.009808968750000036,0.003567875000000109,-0.011194029850746356,3.0
578,9958 世紀鋼,2023-07-24,2023-07-31,2023-07-21,2023-07-28,0.017857142857142856,5.0,4004.0,4009.0,0.01117531545741346,鋼鐵工業,9958 世紀鋼,158.5,160.5,244.74592764322287,0.06020066889632103,-0.030211480362537735,3059359709.0,1048805547.0,19301954.0,6534614.0,0,0,-0.0014250000000000096,0.042676104100946466,0.0,-0.030211480362537624,5.0
579,2426 鼎元,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.11630550611111135,光電業,2426 鼎元,21.6,19.2,31.20564752091185,0.0992366412213741,-0.0025974025974027093,297989582.40000004,13431148.799999999,13795814.0,699539.0,0,0,-0.11237777777777802,0.0,0.0,-0.11237777777777802,0.0
580,6442 光聖,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.050117861831983745,通信網路業,6442 光聖,74.1,70.8,109.93395626517726,-0.030104712041884807,0.09937888198757738,82933831.5,57330370.8,1119215.0,809751.0,2,0,-0.1321426450742238,0.0,0.0,-0.1321426450742238,0.0
581,0056 元大高股息,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.0011191941801901306,domestic_etf,0056 元大高股息,35.74,35.7,79.12375826193318,-0.02296336796063414,0.02763385146804831,3474780792.1400003,1511910850.8000002,97223861.0,42350444.0,0,0,-0.034415221040850597,0.0,0.0,-0.034415221040850597,0.0
582,00642U 期元大S&P石油,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.03294117647058803,vanilla_futures_etf,00642U 期元大S&P石油,17.0,17.56,17.0,0.007109004739336511,0.012687427912341231,61873234.0,45300322.199999996,3639602.0,2579745.0,0,0,0.0,0.03294117647058803,0.0,-0.004020677771395809,4.0
583,00701 國泰股利精選30,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.0059131539611361195,domestic_etf,00701 國泰股利精選30,26.76,26.72,34.08996486994738,-0.017981651376146823,0.017129805862200254,73175380.56,74839941.11999999,2734506.0,2800896.0,0,0,-0.022795216741405167,0.004110612855007467,0.004110612855007467,-0.02679568291775225,1.0
584,00731 復華富時高息低波,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.01228104375896688,domestic_etf,00731 復華富時高息低波,69.7,69.15,90.58546527471535,-0.02037947997189049,0.021418020679468297,69809359.3,44979309.0,1001569.0,650460.0,0,0,-0.032281205164992666,0.0007173601147776321,0.0007173601147776321,-0.03297491039426503,1.0
585,00752 中信中國50,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.026252821979114493,foreign_etf,00752 中信中國50,20.11,19.61,20.11,0.031811185223191485,-0.01009591115598174,226743970.35,119800529.55,11275185.0,6109155.0,0,0,-0.028735604177026253,0.0,0.0,-0.028735604177026253,0.0
586,00861 元大全球未來通訊,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.02020794017884653,foreign_etf,00861 元大全球未來通訊,32.43,31.82,32.43,0.0034034653465346842,-0.002195045468799006,40360464.63,2541686.14,1244541.0,79877.0,0,0,-0.02020794017884653,0.006580843354918375,0.006580843354918375,-0.026613643315998692,2.0
587,00876 元大全球5G,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.023049042647301787,foreign_etf,00876 元大全球5G,31.78,31.23,31.78,0.004424778761062065,0.008720930232558155,16796778.740000002,45597986.1,528533.0,1460070.0,0,0,-0.0271906230333544,0.009886736941472574,0.009886736941472574,-0.03671437461107663,1.0
588,00881 國泰台灣科技龍頭,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.008889461883408,domestic_etf,00881 國泰台灣科技龍頭,17.84,17.76,19.804407333644765,-0.012181616832779518,0.0183486238532109,437314720.88,154157315.04000002,24513157.0,8680029.0,0,0,-0.022421524663676973,0.004484304932735439,0.004484304932735439,-0.02678571428571419,1.0
589,00893 國泰智能電動車,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.015368582169710043,foreign_etf,00893 國泰智能電動車,18.62,18.36,18.62,0.01637554585152845,-0.005417118093174467,311505673.36,183931140.96,16729628.0,10018036.0,0,0,-0.015368582169710043,0.009300832438238427,0.009300832438238427,-0.02444208289054195,1.0
590,00896 中信綠能及電動車,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.022035406839622684,domestic_etf,00896 中信綠能及電動車,16.96,16.66,17.834091610382735,-0.016241299303944134,0.014616321559074219,54981301.120000005,31460144.240000002,3241822.0,1888364.0,0,0,-0.03183962264150941,0.000589622641509191,0.000589622641509191,-0.03241013553329375,1.0
591,00898 國泰基因免疫革命,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.030495552731893527,foreign_etf,00898 國泰基因免疫革命,7.87,7.63,7.87,0.00768245838668391,-0.0052151238591916504,6659735.66,3508312.15,846218.0,459805.0,0,0,-0.030495552731893527,0.0050825921219821435,0.0050825921219821435,-0.03539823008849574,1.0
592,00900 富邦特選高股息30,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.01173465491923631,domestic_etf,00900 富邦特選高股息30,13.62,13.52,15.472366213872812,-0.003657644476956934,0.016541353383458635,425269422.65999997,567960476.72,31223893.0,42008911.0,0,0,-0.023494860499265635,0.0,0.0,-0.023494860499265635,0.0
593,00901 永豐智能車供應鏈,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.011079913101604277,domestic_etf,00901 永豐智能車供應鏈,14.96,14.86,15.642255389718075,-0.011889035667106973,0.014334470989761039,33531852.64,11080091.52,2241434.0,745632.0,0,0,-0.021390374331551,0.004679144385026479,0.004679144385026479,-0.025948103792415078,1.0
594,00907 永豐優息存股,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.0005761523046090566,domestic_etf,00907 永豐優息存股,14.97,15.0,15.695746673345973,-0.003992015968063867,0.0033444816053511683,51860151.84,78993735.0,3464272.0,5266249.0,0,0,-0.004760253841015416,0.005912558450233751,0.005912558450233751,-0.010610079575596787,2.0
595,00908 富邦入息REITs+,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.017707134776252853,其他證券,00908 富邦入息REITs+,12.57,12.42,13.242071127973507,-0.007892659826361559,0.0,24733385.64,13895719.56,1967652.0,1118818.0,0,0,-0.013341169451073887,0.0033414677804297632,0.0033414677804297632,-0.016627078384798155,1.0
596,00912 中信臺灣智慧50,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.016803913049205477,domestic_etf,00912 中信臺灣智慧50,15.42,15.25,16.39909266103149,-0.007083065035415226,0.007265521796565366,25959647.1,8696343.0,1683505.0,570252.0,0,0,-0.019557360570687243,0.005050843060959931,0.005050843060959931,-0.02448453608247414,1.0
597,00917 中信特選金融,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.010271903323262999,foreign_etf,00917 中信特選金融,16.55,16.38,16.55,0.0036385688295939023,-0.0012195121951219523,21890718.1,2869776.0,1322702.0,175200.0,0,0,-0.010271903323262999,0.004833836858005869,0.004833836858005869,-0.015033072760072153,2.0
598,020020 元大台股領航N,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.00276904589650373,其他證券,020020 元大台股領航N,8.08,8.15,8.08,-0.013431013431013383,0.020025031289111483,1325120.0,1043200.0,164000.0,128000.0,0,0,-0.018727042079207945,0.010933601485148436,0.010933601485148436,-0.02933985330073341,2.0
599,1210 大成,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.01672240802675573,食品工業,1210 大成,59.8,58.8,256.7608741238989,0.006734006734006703,0.03703703703703698,545084953.4,464662060.79999995,9115133.0,7902416.0,0,0,-0.051839464882943,0.04013377926421424,0.04013377926421424,-0.08842443729903537,2.0
600,1304 台聚,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.050003755364806945,塑膠工業,1304 台聚,23.3,24.5,75.72542217534692,0.024175824175824312,0.008230452674897304,80912675.10000001,66928022.0,3472647.0,2731756.0,0,0,-0.0014250000000000096,0.050003755364806945,0.0,-0.0014250000000000096,4.0
601,1310 台苯,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.027439024390244038,塑膠工業,1310 台苯,16.4,16.85,29.77356196681916,0.01863354037267073,0.0,24549077.999999996,31221937.900000002,1496895.0,1852934.0,0,0,0.0,0.027439024390244038,0.0,-0.0029850746268655914,4.0
602,1312 國喬,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.020283152173913077,塑膠工業,1312 國喬,18.4,18.8,30.628503899540355,0.005464480874316724,0.0,43436180.8,23703134.0,2360662.0,1260805.0,0,0,-0.0014250000000000096,0.020283152173913077,0.0,-0.0014250000000000096,4.0
603,1409 新纖,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.0043975947521865955,紡織纖維,1409 新纖,17.15,17.25,32.682309878213985,0.0,0.0,31426809.049999997,16104893.25,1832467.0,933617.0,0,0,-0.00433629737609309,0.0043975947521865955,0.001486297376093404,-0.005813953488371992,3.0
604,1442 名軒,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.03467406380027738,建材營造,1442 名軒,36.05,34.8,118.98456802856063,0.01406469760900153,-0.002865329512893977,52502246.65,18180146.4,1456373.0,522418.0,0,0,-0.04715672676837723,0.0,0.0,-0.04715672676837723,0.0
605,1454 台富,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.03103234501347707,紡織纖維,1454 台富,18.55,18.0,32.367142522387375,0.0,0.014084507042253502,3524110.45,1844784.0,189979.0,102488.0,0,0,-0.04449022911051215,0.0,0.0,-0.04449022911051215,0.0
606,1476 儒鴻,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.03565152214022116,紡織纖維,1476 儒鴻,542.0,525.0,1499.7423055749584,-0.009140767824497353,-0.04197080291970812,339269236.0,600621525.0,625958.0,1144041.0,0,0,-0.03136531365313633,0.011070110701107305,0.011070110701107305,-0.04197080291970812,1.0
607,1707 葡萄王,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.028858379120879074,生技醫療業,1707 葡萄王,182.0,177.0,377.2111263165607,-0.010869565217391353,0.005681818181818121,101103002.0,36645018.0,555511.0,207034.0,0,0,-0.0343450549450548,0.0,0.0,-0.0343450549450548,0.0
608,1712 興農,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.008586194528448443,化學工業,1712 興農,36.25,36.15,97.38784388842389,0.0,0.008368200836819994,19232945.0,14009426.4,530564.0,387536.0,0,0,-0.012443758620689693,0.001329689655172439,0.001329689655172439,-0.01375515818431916,1.0
609,1718 中纖,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.02958664596273275,化學工業,1718 中纖,8.05,8.3,13.999888072494775,-0.003712871287128605,0.00728155339805836,19126872.450000003,19405092.900000002,2376009.0,2337963.0,0,0,-0.0014250000000000096,0.02958664596273275,0.0,-0.0014250000000000096,4.0
610,1722 台肥,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.010757476635514074,化學工業,1722 台肥,64.2,63.6,122.49533112173704,-0.0031055900621118626,0.00952380952380949,105776497.80000001,89101692.0,1647609.0,1400970.0,0,0,-0.020089953271028027,0.0016858255451714932,0.0016858255451714932,-0.021739130434782705,1.0
611,2017 官田鋼,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.004353372434017566,鋼鐵工業,2017 官田鋼,17.05,17.0,15.808592886869885,-0.008720930232558044,-0.02298850574712641,13294549.950000001,24622324.0,779739.0,1448372.0,0,0,-0.004353372434017566,0.01907360703812322,0.01907360703812322,-0.02298850574712641,3.0
612,2023 燁輝,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.03738049282608724,鋼鐵工業,2023 燁輝,14.95,15.6,34.098693413002536,-0.01320132013201325,-0.01577287066246047,45089768.1,51526581.6,3016038.0,3302986.0,0,0,-0.0014250000000000096,0.05868988294314392,0.0,-0.01577287066246036,4.0
613,2031 新光鋼,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.06474820143884874,鋼鐵工業,2031 新光鋼,48.65,51.8,125.55745032384579,0.016718913270637348,-0.0038461538461539435,200264319.5,220881105.2,4116430.0,4264114.0,0,0,0.0,0.06885919835560106,0.0,-0.0038461538461538325,4.0
614,2038 海光,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.014291116878164756,鋼鐵工業,2038 海光,19.75,20.15,27.44104681504089,-0.012499999999999956,-0.007389162561576401,8116084.75,5972621.199999999,410941.0,296408.0,0,0,-0.0014250000000000096,0.026383417721519198,0.0,-0.007389162561576401,4.0
615,2356 英業達,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.002862087912088196,電腦及週邊設備業,2356 英業達,63.7,63.8,248.63496904845084,-0.0886981402002861,0.09999999999999987,2939988715.3,6580765202.0,46153669.0,103146790.0,2,0,-0.08948194662480391,0.006279434850863241,0.006279434850863241,-0.09516380655226209,2.0
616,2390 云辰,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.005325683593749964,其他電子業,2390 云辰,12.8,12.75,14.461618911995382,0.0039215686274509665,-0.011627906976744318,10079539.200000001,3454128.0,787464.0,270912.0,0,0,-0.00922636718750014,0.010277050781249963,0.010277050781249963,-0.019305019305019377,2.0
617,2404 漢唐,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.061224489795918435,其他電子業,2404 漢唐,220.5,234.0,794.1403607150734,0.02083333333333326,0.037694013303769314,540814396.5,844172784.0,2452673.0,3607576.0,0,0,0.0,0.061224489795918435,0.0,-0.0045045045045043475,4.0
618,2505 國揚,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.016946891191709668,建材營造,2505 國揚,19.3,19.0,19.384173429492275,0.013123359580052618,-0.007832898172323577,14630654.5,6443527.0,758065.0,339133.0,0,0,-0.016946891191709668,0.008922927461139984,0.008922927461139984,-0.02564102564102555,2.0
619,2601 益航,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.008964797687861292,貿易百貨,2601 益航,8.65,8.74,12.478284805213063,-0.008027522935779907,0.010404624277456698,13636180.05,14354628.44,1576437.0,1642406.0,0,0,-0.007197109826589609,0.008964797687861292,0.0031926878612715814,-0.010356731875719172,2.0
620,2607 榮運,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.005619620811287751,航運業,2607 榮運,28.35,28.55,44.79572913014681,-0.010471204188481464,-0.0017482517482517723,59612452.2,29701707.0,2102732.0,1040340.0,0,0,-0.011991931216931206,0.00738077601410958,0.00033615520282181954,-0.012323943661971759,3.0
621,2615 萬海,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.003871162022569541,航運業,2615 萬海,50.4,50.5,163.91136891190249,-0.027027027027027084,-0.02131782945736438,333722239.2,224698538.0,6621473.0,4449476.0,0,0,-0.0014250000000000096,0.022350595238095128,0.0,-0.02131782945736438,4.0
622,2836 高雄銀,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.006344686529015653,金融保險業,2836 高雄銀,12.7,12.3,26.28270486981438,0.0,0.0,12733286.7,4347644.100000001,1002621.0,353467.0,0,0,-0.0019282188976377235,0.014300590551181047,0.014300590551181047,-0.015999999999999903,1.0
623,2845 遠東銀,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.01827858649789027,金融保險業,2845 遠東銀,11.85,11.65,24.967275124303917,-0.004201680672269004,0.004310344827586299,78523219.2,22820381.150000002,6626432.0,1958831.0,0,0,-0.02249198312236289,0.002788396624472611,0.002788396624472611,-0.025210084033613467,1.0
624,2880 華南金,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.0014250000000000096,金融保險業,2880 華南金,22.25,22.25,78.69139295982119,0.0022522522522523403,0.0,230203061.25,154587882.5,10346205.0,6947770.0,0,0,-0.0059129775280898356,0.012038932584269801,0.012038932584269801,-0.017738359201773912,1.0
625,2881 富邦金,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.0014250000000000096,金融保險業,2881 富邦金,65.5,65.5,175.90821385769902,0.0015290519877673159,0.010802469135802406,1728732264.5,836336357.0,26392859.0,12768494.0,0,0,-0.012096793893129676,0.01382041984732818,0.01382041984732818,-0.0255639097744359,1.0
626,2886 兆豐金,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.008867795031055947,金融保險業,2886 兆豐金,40.25,39.95,100.86757020025472,0.004993757802746801,0.008838383838383868,642797169.0,621080477.75,15970116.0,15546445.0,0,0,-0.017551055900621226,0.0072582608695650475,0.0072582608695650475,-0.024630541871921152,1.0
627,3038 全台,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.00452167801113712,光電業,3038 全台,37.6,37.65,65.85943336705736,-0.038363171355498715,0.010738255033557076,210066537.6,72413751.0,5586876.0,1923340.0,0,0,-0.037278091755319265,0.0,0.0,-0.037278091755319265,0.0
628,3322 建舜電,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.01089324618736398,電子零組件業,3322 建舜電,22.95,22.7,28.15075161738417,0.0,0.015659955257270708,54421243.199999996,14594057.0,2371296.0,642910.0,0,0,-0.03703703703703709,0.0,0.0,-0.03703703703703709,0.0
629,3481 群創,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.00012721436749263404,光電業,3481 群創,16.65,16.75,27.39871952699292,-0.014792899408283988,-0.0029761904761904656,1609702386.3,982615769.0,96678822.0,58663628.0,0,0,-0.01042117117117114,0.028562237237237165,0.028562237237237165,-0.03790087463556846,3.0
630,3581 博磊,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.03683074163751976,半導體業,3581 博磊,31.45,32.8,48.378448062798206,0.09965034965034958,-0.0015220700152207556,157285507.04999998,152598457.6,5001129.0,4652392.0,1,0,-0.05698958664546894,0.04302666931637522,0.0,-0.05698958664546894,2.0
631,3617 碩天,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.05398157894736855,其他電子業,3617 碩天,237.5,225.0,464.96927230116955,-0.006276150627614996,0.03686635944700467,533951300.0,158041800.0,2248216.0,702408.0,0,0,-0.08761778947368437,0.0,0.0,-0.08761778947368437,0.0
632,4207 環泰,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.0646241443219795,食品工業,4207 環泰,19.45,18.3,39.67892633091954,0.034574468085106336,-0.018766756032171594,108410176.6,17495623.5,5573788.0,956045.0,0,0,-0.060466709511568184,0.0,0.0,-0.060466709511568184,0.0
633,4953 緯軟,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.08410955414012711,資訊服務業,4953 緯軟,157.0,144.0,295.5130315066948,-0.05988023952095811,0.010526315789473939,1484514599.0,924474960.0,9455507.0,6419965.0,0,0,-0.09683025477706986,0.0,0.0,-0.09683025477706986,0.0
634,5213 亞昕,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.03424325343245971,建材營造,5213 亞昕,24.8,25.8,139.1152007471535,0.002020202020202033,0.015748031496063186,5716424.8,18461061.0,230501.0,715545.0,0,0,-0.009478024193548373,0.03884012096774203,0.0,-0.009478024193548373,2.0
635,5225 東科-KY,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.08322316489361714,其他電子業,5225 東科-KY,47.0,43.15,78.23180268305822,0.0064239828693788414,-0.03897550111358583,39823993.0,26244088.9,847319.0,608206.0,0,0,-0.08322316489361714,0.0,0.0,-0.08322316489361714,0.0
636,6005 群益證,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.03134796238244497,金融保險業,6005 群益證,15.95,15.45,43.59431038650343,0.0,-0.009615384615384581,128939895.69999999,72036799.2,8084006.0,4662576.0,0,0,-0.03761755485893403,0.0,0.0,-0.03761755485893403,0.0
